transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,customer_name,birth_date,gender,prefectures,type,product_name,brand,category,color,price
201905190000-1,2019-05-19,C-000446,TADB1,1,14970,2019-05-25,,配達済み,上田 貴子,1999-08-24,女,東京都,個人,Tablet-E1,Tab,タブレット,Black,14970
201905190003-1,2019-05-19,C-000546,IMU,3,3690,2019-05-27,,配達済み,鳴海 真幸,1979-10-13,男,神奈川県,法人,USBマウス,マウス,周辺機器,,1230
201905190006-1,2019-05-19,C-001082,INNS3,1,126800,2019-05-26,,配達済み,橋本 宏美,1981-05-27,女,東京都,個人,Inter-V3,Inter,ノートPC,Silver,126800
201905190009-1,2019-05-19,C-001088,VEDB13,2,1169600,2019-05-25,,配達済み,山田 友之,1992-01-05,男,千葉県,個人,Verge-T9H2,verge,デスクトップ,Black,584800
201905190010-1,2019-05-19,C-001402,INNS9,1,219800,2019-05-28,,配達済み,荒木 晴男,1977-10-02,男,栃木県,個人,Inter-Q5HP,Inter,ノートPC,Silver,219800
201905190011-1,2019-05-19,C-001506,CANB9,5,1299000,2019-06-01,,配達済み,関口 とも子,1990-07-29,女,埼玉県,法人,Caps-X5P,caps,ノートPC,Black,259800
201905190012-1,2019-05-19,C-001693,CADB5,1,194800,2019-05-26,,配達済み,吉田 まな,1997-05-29,女,福岡県,個人,Caps-B3P,caps,デスクトップ,Black,194800
201905190017-1,2019-05-19,C-003009,PUNW3,1,98740,2019-05-29,,配達済み,加賀 陽子,1982-03-15,女,沖縄県,法人,Puter-K2,puter,ノートPC,White,98740
201905190018-1,2019-05-19,C-003424,TADB3,7,317394,2019-05-29,,配達済み,鈴木 靖幸,1973-01-29,男,大阪府,法人,Tablet-E2,Tab,タブレット,Black,45342
201905190019-1,2019-05-19,C-003570,PUNB3,4,394960,2019-05-30,,配達済み,高塚 忠幸,1975-05-20,男,東京都,個人,Puter-K2,puter,ノートPC,Black,98740
201905200000-1,2019-05-20,C-001017,CANB11,2,579800,2019-06-01,,配達済み,安藤 宏美,1974-01-02,女,東京都,法人,Caps-X5PH,caps,ノートPC,Black,289900
201905200001-1,2019-05-20,C-002034,CANB11,1,289900,2019-05-25,,配達済み,香取 修,2005-02-23,男,東京都,個人,Caps-X5PH,caps,ノートPC,Black,289900
201905200002-1,2019-05-20,C-003417,CANB13,2,699600,2019-05-27,,配達済み,尾関 順一,1985-07-28,男,福井県,個人,Caps-X10,caps,ノートPC,Black,349800
201905200003-1,2019-05-20,C-003634,VEDB5,1,224800,2019-05-28,,配達済み,糸魚川 恵美子,1977-02-27,女,兵庫県,個人,Verge-T5,verge,デスクトップ,Black,224800
201905210000-1,2019-05-21,C-000606,ZENB7,1,231400,2019-05-28,,配達済み,藤岡 慎悟,1982-02-25,男,大阪府,個人,Zerace-J7,zerace,ノートPC,Black,231400
201905210004-1,2019-05-21,C-001664,CANB3,1,149800,2019-05-28,,配達済み,竹村 勝己,1999-03-16,男,東京都,個人,Caps-A3,caps,ノートPC,Black,149800
201905210005-1,2019-05-21,C-002129,INNG3,1,136800,2019-05-29,,配達済み,高崎 リサ,1990-11-15,女,福岡県,個人,Inter-V3,Inter,ノートPC,Gold,136800
201905210006-1,2019-05-21,C-002846,CANB13,1,349800,2019-05-30,,配達済み,槇田 恵美子,1995-09-10,女,山形県,個人,Caps-X10,caps,ノートPC,Black,349800
201905210008-1,2019-05-21,C-003522,INNG3,6,820800,2019-06-02,,配達済み,松脇 利彦,1978-11-29,男,沖縄県,法人,Inter-V3,Inter,ノートPC,Gold,136800
201905230002-1,2019-05-23,C-000154,IMW,9,22833,2019-05-31,,配達済み,漆山 健太郎,1996-12-20,男,東京都,法人,ワイヤレスマウス,マウス,周辺機器,,2537
201905230004-1,2019-05-23,C-000786,INDB5,0,0,2019-06-03,,配達済み,星 祐介,1995-06-19,男,東京都,個人,Inter-W5,Inter,デスクトップ,Black,154800
201905230005-1,2019-05-23,C-001779,VENB3,8,1782400,2019-05-31,,配達済み,林 和明,1994-04-02,男,東京都,法人,Verge-U3,verge,ノートPC,Black,222800
201905230007-1,2019-05-23,C-002404,INDB3,4,467200,2019-05-31,,配達済み,東田 光子,1981-06-09,女,神奈川県,個人,Inter-C3,Inter,デスクトップ,Black,116800
201905230008-1,2019-05-23,C-003249,INNG1,1,84800,2019-06-01,,配達済み,大島 竜矢,1988-09-07,男,神奈川県,個人,Inter-V1,Inter,ノートPC,Gold,84800
201905240000-1,2019-05-24,C-000249,VEDB7,8,1831200,2019-06-02,,配達済み,永井 聡一,1994-05-26,男,千葉県,法人,Verge-T7,verge,デスクトップ,Black,228900
201905240001-1,2019-05-24,C-000352,INDB7,1,184800,2019-06-01,,配達済み,星 洋輔,1975-10-26,男,大阪府,個人,Inter-W5H,Inter,デスクトップ,Black,184800
201905240001-2,2019-05-24,C-000352,IKW,1,3781,2019-06-03,,配達済み,星 洋輔,1975-10-26,男,大阪府,個人,ワイヤレスキーボード,キーボード,周辺機器,,3781
201905240001-3,2019-05-24,C-000352,INNG3,3,410400,2019-06-04,,配達済み,星 洋輔,1975-10-26,男,大阪府,個人,Inter-V3,Inter,ノートPC,Gold,136800
201905240005-1,2019-05-24,C-001003,INNS5,2,319600,2019-06-01,,配達済み,吉村 健太,1990-05-05,男,埼玉県,個人,Inter-Q5,Inter,ノートPC,Silver,159800
201905240007-1,2019-05-24,C-001703,ZEDB3,4,623200,2019-06-01,,配達済み,石井 雅一,1987-09-24,男,東京都,法人,Zerace-L3,zerace,デスクトップ,Black,155800
201905240008-1,2019-05-24,C-002590,TADB5,0,0,2019-05-30,,配達済み,久米 康浩,1975-02-11,男,大阪府,個人,Tablet-E3,Tab,タブレット,Black,124342
201905240010-1,2019-05-24,C-002610,INDB1,5,474000,2019-06-03,,配達済み,鈴木 博志,1983-09-11,男,大阪府,法人,Inter-C1,Inter,デスクトップ,Black,94800
201905240012-1,2019-05-24,C-003302,CADB11,1,364800,2019-06-03,,配達済み,江口 智康,1982-04-21,男,大阪府,個人,Caps-XC5PH,caps,デスクトップ,Black,364800
201905240012-2,2019-05-24,C-003302,PUNR1,1,67800,2019-06-01,,配達済み,江口 智康,1982-04-21,男,大阪府,個人,Puter-K1,puter,ノートPC,Red,67800
201905240013-1,2019-05-24,C-003611,VENB7,1,309800,2019-06-04,,配達済み,遠藤 伸二,1987-12-22,男,大阪府,個人,Verge-U7,verge,ノートPC,Black,309800
201905250001-1,2019-05-25,C-000451,CANB13,1,349800,2019-06-01,,配達済み,青木 隼人,1973-07-03,その他・不明,北海道,個人,Caps-X10,caps,ノートPC,Black,349800
201905250003-1,2019-05-25,C-001714,ZEDB7,2,433800,2019-06-03,,配達済み,井上 孝也,2002-03-31,男,東京都,法人,Zerace-L7,zerace,デスクトップ,Black,216900
201905250003-2,2019-05-25,C-001714,TADB5,2,248684,2019-06-06,,配達済み,井上 孝也,2002-03-31,男,東京都,法人,Tablet-E3,Tab,タブレット,Black,124342
201905250005-1,2019-05-25,C-002100,ZENB5,2,347600,2019-06-03,,配達済み,横井 要介,1989-08-17,男,東京都,個人,Zerace-J5,zerace,ノートPC,Black,173800
201905250007-1,2019-05-25,C-002949,CADB7,1,234800,2019-06-04,,配達済み,笹部 久美子,1988-11-18,女,千葉県,個人,Caps-XC5,caps,デスクトップ,Black,234800
201905270000-1,2019-05-27,C-000237,CANB3,2,299600,2019-06-07,,配達済み,池部 愛子,1991-04-22,女,岐阜県,個人,Caps-A3,caps,ノートPC,Black,149800
201905270000-2,2019-05-27,C-000237,PUNS3,1,98740,2019-06-05,,配達済み,池部 愛子,1991-04-22,女,岐阜県,個人,Puter-K2,puter,ノートPC,Silver,98740
201905270003-1,2019-05-27,C-000697,CANB11,1,289900,2019-06-06,,配達済み,玉井 修,1975-05-26,男,北海道,個人,Caps-X5PH,caps,ノートPC,Black,289900
201905270004-1,2019-05-27,C-002012,TADB1,6,89820,2019-06-07,,配達済み,中澤 和江,1985-04-02,女,東京都,法人,Tablet-E1,Tab,タブレット,Black,14970
201905270005-1,2019-05-27,C-002568,TADB3,2,90684,2019-06-09,,配達済み,廣瀬 宏司,1997-09-20,その他・不明,新潟県,法人,Tablet-E2,Tab,タブレット,Black,45342
201905270009-1,2019-05-27,C-003152,PUDB3,4,359760,2019-06-08,,配達済み,堀田 涼,1997-10-22,女,大阪府,法人,Puter-M2,puter,デスクトップ,Black,89940
201905280001-1,2019-05-28,C-002012,INNS5,4,639200,2019-06-04,,配達済み,中澤 和江,1985-04-02,女,東京都,法人,Inter-Q5,Inter,ノートPC,Silver,159800
201905300001-1,2019-05-30,C-000501,CADB11,3,1094400,2019-06-12,,配達済み,古川 澄子,1988-06-07,女,広島県,法人,Caps-XC5PH,caps,デスクトップ,Black,364800
201905300002-1,2019-05-30,C-000890,INDB9,1,216800,2019-06-10,,配達済み,安達 拓也,2003-03-04,男,埼玉県,法人,Inter-W5HP,Inter,デスクトップ,Black,216800
201905300003-1,2019-05-30,C-001887,INNG1,2,169600,2019-06-05,,配達済み,佐々木 礼子,1976-03-03,女,東京都,個人,Inter-V1,Inter,ノートPC,Gold,84800
201905300004-1,2019-05-30,C-002780,ZEDB7,4,867600,2019-06-07,,配達済み,井田 真悟,1985-05-27,男,大阪府,法人,Zerace-L7,zerace,デスクトップ,Black,216900
201905300005-1,2019-05-30,C-003389,CADB1,17,2291600,2019-06-09,,配達済み,佐々木 寛子,1974-10-07,女,東京都,法人,Caps-B1,caps,デスクトップ,Black,134800
201906010000-1,2019-06-01,C-002151,VEDB5,2,449600,2019-06-13,,配達済み,正井 容子,2003-07-15,女,神奈川県,個人,Verge-T5,verge,デスクトップ,Black,224800
201906010001-1,2019-06-01,C-002980,INNS3,1,126800,2019-06-08,,配達済み,中野 まこと,1985-12-22,その他・不明,千葉県,個人,Inter-V3,Inter,ノートPC,Silver,126800
201906010005-1,2019-06-01,C-003348,TADB1,2,29940,2019-06-15,2019-06-20,キャンセル,水野 英雄,1975-03-27,男,東京都,個人,Tablet-E1,Tab,タブレット,Black,14970
201906020000-1,2019-06-02,C-000115,PUNR3,2,197480,2019-06-12,,配達済み,日比野 健介,1987-08-21,男,大阪府,法人,Puter-K2,puter,ノートPC,Red,98740
201906020001-1,2019-06-02,C-000166,VEDB15,4,3399200,2019-06-10,,配達済み,佐々木 賢輔,2003-11-09,男,東京都,法人,Verge-T9H3,verge,デスクトップ,Black,849800
201906020002-1,2019-06-02,C-000194,INNG7,3,575400,2019-06-13,,配達済み,佐野 圭司,1978-06-26,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Gold,191800
201906020006-1,2019-06-02,C-000829,PUNR3,6,592440,2019-06-11,,配達済み,丸井 正則,1984-10-16,男,東京都,法人,Puter-K2,puter,ノートPC,Red,98740
201906020008-1,2019-06-02,C-000977,VENB7,1,309800,2019-06-12,,配達済み,藤井 剛,2000-07-09,男,東京都,個人,Verge-U7,verge,ノートPC,Black,309800
201906020010-1,2019-06-02,C-002182,ID16,1,16300,2019-06-10,,配達済み,佐藤 俊祐,2005-12-17,男,北海道,個人,Display-16,ディスプレイ,周辺機器,,16300
201906020011-1,2019-06-02,C-002463,TADB3,3,136026,2019-06-12,,配達済み,玉川 英俊,1972-06-21,男,東京都,法人,Tablet-E2,Tab,タブレット,Black,45342
201906020013-1,2019-06-02,C-003463,INNB5,1,159800,2019-06-10,,配達済み,田中 友里,1974-12-31,女,東京都,個人,Inter-Q5,Inter,ノートPC,Black,159800
201906030000-1,2019-06-03,C-000686,CANB11,2,579800,2019-06-11,,配達済み,後藤 宏昭,1977-05-14,男,福岡県,法人,Caps-X5PH,caps,ノートPC,Black,289900
201906030000-2,2019-06-03,C-000686,TADB3,9,408078,2019-06-10,,配達済み,後藤 宏昭,1977-05-14,男,福岡県,法人,Tablet-E2,Tab,タブレット,Black,45342
201906030000-3,2019-06-03,C-000686,TADB1,5,74850,2019-06-10,,配達済み,後藤 宏昭,1977-05-14,男,福岡県,法人,Tablet-E1,Tab,タブレット,Black,14970
201906030002-1,2019-06-03,C-000831,CANB7,3,689700,2019-06-14,,配達済み,野口 文絵,1973-02-12,女,東京都,法人,Caps-X5,caps,ノートPC,Black,229900
201906030003-1,2019-06-03,C-001532,INDB7,4,739200,2019-06-08,,配達済み,木村 智也,1974-01-20,男,大阪府,法人,Inter-W5H,Inter,デスクトップ,Black,184800
201906030004-1,2019-06-03,C-002084,ID23,3,59940,2019-06-17,,配達済み,内田 みゆき,1997-03-12,女,東京都,法人,Display-23,ディスプレイ,周辺機器,,19980
201906030004-2,2019-06-03,C-002084,PUNW1,3,203400,2019-06-15,,配達済み,内田 みゆき,1997-03-12,女,東京都,法人,Puter-K1,puter,ノートPC,White,67800
201906030008-1,2019-06-03,C-002185,CADB5,2,389600,2019-06-10,,配達済み,佐治 義昭,1989-03-25,男,愛知県,法人,Caps-B3P,caps,デスクトップ,Black,194800
201906030009-1,2019-06-03,C-002541,ZEDB3,1,155800,2019-06-13,,配達済み,森下 伊津子,1982-04-10,女,東京都,個人,Zerace-L3,zerace,デスクトップ,Black,155800
201906030010-1,2019-06-03,C-002563,VEDB5,1,224800,2019-06-10,,配達済み,冨田 武志,1973-05-13,男,茨城県,法人,Verge-T5,verge,デスクトップ,Black,224800
201906030013-1,2019-06-03,C-002820,CANB5,4,799200,2019-06-13,,配達済み,中山 俊樹,1995-12-13,男,岡山県,法人,Caps-A3P,caps,ノートPC,Black,199800
201906030013-2,2019-06-03,C-002820,CADB15,2,1359600,2019-06-10,,配達済み,中山 俊樹,1995-12-13,男,岡山県,法人,Caps-XC10H,caps,デスクトップ,Black,679800
201906030017-1,2019-06-03,C-003574,INNS1,4,299200,2019-06-11,,配達済み,森田 直美,1992-11-23,女,大阪府,法人,Inter-V1,Inter,ノートPC,Silver,74800
201906030018-1,2019-06-03,C-003690,CANB11,1,289900,2019-06-15,,配達済み,渡辺 翔,1986-11-01,男,神奈川県,個人,Caps-X5PH,caps,ノートPC,Black,289900
201906040000-1,2019-06-04,C-001158,INDB5,2,309600,2019-06-13,,配達済み,石渡 大樹,1978-05-29,男,千葉県,法人,Inter-W5,Inter,デスクトップ,Black,154800
201906040001-1,2019-06-04,C-003181,CANB11,8,2319200,2019-06-09,,配達済み,桑原 達哉,1973-11-03,男,埼玉県,法人,Caps-X5PH,caps,ノートPC,Black,289900
201906060002-1,2019-06-06,C-000263,ID23,2,39960,2019-06-16,,配達済み,原田 優太,1977-03-21,男,愛知県,法人,Display-23,ディスプレイ,周辺機器,,19980
201906060003-1,2019-06-06,C-001166,INNS9,1,219800,2019-06-17,,配達済み,今村 雅俊,1983-04-14,男,大阪府,法人,Inter-Q5HP,Inter,ノートPC,Silver,219800
201906060004-1,2019-06-06,C-002382,INNS9,4,879200,2019-06-16,,配達済み,鈴木 博文,1998-11-22,男,大阪府,法人,Inter-Q5HP,Inter,ノートPC,Silver,219800
201906060005-1,2019-06-06,C-003286,ZENB3,2,309600,2019-06-17,,配達済み,山口 秀太郎,1997-06-25,男,東京都,法人,Zerace-J3,zerace,ノートPC,Black,154800
201906060007-1,2019-06-06,C-003439,CADB5,4,779200,2019-06-17,,配達済み,古川 良明,1995-02-25,男,神奈川県,法人,Caps-B3P,caps,デスクトップ,Black,194800
201906060008-1,2019-06-06,C-003469,ZENB5,1,173800,2019-06-18,,配達済み,梅原 浩子,1991-09-13,女,東京都,個人,Zerace-J5,zerace,ノートPC,Black,173800
201906070000-1,2019-06-07,C-001128,CANB1,2,259600,2019-06-18,,配達済み,森永 香,2006-06-28,女,千葉県,個人,Caps-A1,caps,ノートPC,Black,129800
201906070003-1,2019-06-07,C-001198,INNB1,7,523600,2019-06-18,,配達済み,福住 翔子,1999-07-21,女,神奈川県,法人,Inter-V1,Inter,ノートPC,Black,74800
201906070005-1,2019-06-07,C-002169,PUDB3,6,539640,2019-06-15,,配達済み,北山 康裕,1985-04-01,男,北海道,法人,Puter-M2,puter,デスクトップ,Black,89940
201906070007-1,2019-06-07,C-002749,CANB11,2,579800,2019-06-18,,配達済み,小平 健史,1977-07-24,男,神奈川県,個人,Caps-X5PH,caps,ノートPC,Black,289900
201906070008-1,2019-06-07,C-003155,CANB11,1,289900,2019-06-16,,配達済み,上野 佳祐,1985-07-31,男,大阪府,個人,Caps-X5PH,caps,ノートPC,Black,289900
201906080002-1,2019-06-08,C-000212,INNS5,3,479400,2019-06-19,,配達済み,尾澤 祥,1989-07-23,男,神奈川県,法人,Inter-Q5,Inter,ノートPC,Silver,159800
201906080003-1,2019-06-08,C-000242,VEDB11,1,399800,2019-06-18,,配達済み,佐藤 里紗,1998-09-10,女,東京都,法人,Verge-T9H,verge,デスクトップ,Black,399800
201906080004-1,2019-06-08,C-000540,IMU,1,1230,2019-06-19,,配達済み,清水 修一,1991-10-12,男,北海道,個人,USBマウス,マウス,周辺機器,,1230
201906080005-1,2019-06-08,C-000728,INNG5,4,679200,2019-06-17,,配達済み,大内 文雄,1980-07-13,男,大阪府,法人,Inter-Q5,Inter,ノートPC,Gold,169800
201906080010-1,2019-06-08,C-001048,INDB5,0,0,2019-06-16,,配達済み,村上 一昭,2001-09-10,男,埼玉県,個人,Inter-W5,Inter,デスクトップ,Black,154800
201906080010-2,2019-06-08,C-001048,VEDB5,1,224800,2019-06-19,,配達済み,村上 一昭,2001-09-10,男,埼玉県,個人,Verge-T5,verge,デスクトップ,Black,224800
201906080013-1,2019-06-08,C-001301,IKU,3,8493,2019-06-19,,配達済み,安藤 景,1997-08-06,その他・不明,東京都,法人,USBキーボード,キーボード,周辺機器,,2831
201906080014-1,2019-06-08,C-001534,IMW,2,5074,2019-06-17,,配達済み,川島 由紀子,2000-12-30,女,栃木県,個人,ワイヤレスマウス,マウス,周辺機器,,2537
201906080016-1,2019-06-08,C-001970,VENB3,5,1114000,2019-06-17,,配達済み,手塚 信雄,1990-11-15,男,東京都,法人,Verge-U3,verge,ノートPC,Black,222800
201906080020-1,2019-06-08,C-002251,INNS1,3,224400,2019-06-16,,配達済み,栗原 由利子,1987-09-09,女,大阪府,法人,Inter-V1,Inter,ノートPC,Silver,74800
201906080021-1,2019-06-08,C-002725,ZEDB5,0,0,2019-06-17,,配達済み,井上 康浩,1988-09-07,男,東京都,個人,Zerace-L5,zerace,デスクトップ,Black,178900
201906080022-1,2019-06-08,C-002733,CADB9,5,1599000,2019-06-16,,配達済み,石田 亮太,1983-02-12,男,東京都,法人,Caps-XC5P,caps,デスクトップ,Black,319800
201906080024-1,2019-06-08,C-002875,INDB7,1,184800,2019-06-18,,配達済み,星 陽一,2005-09-15,男,愛知県,個人,Inter-W5H,Inter,デスクトップ,Black,184800
201906080025-1,2019-06-08,C-003403,CADB11,5,1824000,2019-06-20,,配達済み,久保 京子,2006-09-17,女,北海道,個人,Caps-XC5PH,caps,デスクトップ,Black,364800
201906090001-1,2019-06-09,C-001970,VENB5,5,1349000,2019-06-19,,配達済み,手塚 信雄,1990-11-15,男,東京都,法人,Verge-U5,verge,ノートPC,Black,269800
201906100001-1,2019-06-10,C-000568,PUNB1,3,203400,2019-06-17,,配達済み,吉田 等,1985-04-16,男,東京都,法人,Puter-K1,puter,ノートPC,Black,67800
201906100004-1,2019-06-10,C-000799,TADB3,2,90684,2019-06-21,,配達済み,丹野 佐知子,1986-09-03,女,東京都,個人,Tablet-E2,Tab,タブレット,Black,45342
201906100007-1,2019-06-10,C-001050,IMW,4,10148,2019-06-18,,配達済み,熊谷 みゆき,1981-08-19,女,千葉県,法人,ワイヤレスマウス,マウス,周辺機器,,2537
201906100010-1,2019-06-10,C-001271,ID23,1,19980,2019-06-21,,配達済み,関根 昇,1991-01-20,男,大阪府,法人,Display-23,ディスプレイ,周辺機器,,19980
201906100013-1,2019-06-10,C-001281,CADB7,5,1174000,2019-06-18,,配達済み,奥 直幸,1976-04-27,男,北海道,法人,Caps-XC5,caps,デスクトップ,Black,234800
201906100013-2,2019-06-10,C-001281,PUDB1,10,718000,2019-06-21,,配達済み,奥 直幸,1976-04-27,男,北海道,法人,Puter-M1,puter,デスクトップ,Black,71800
201906100014-1,2019-06-10,C-001302,ZENB5,1,173800,2019-06-20,,配達済み,佐久間 治,1988-06-06,男,埼玉県,法人,Zerace-J5,zerace,ノートPC,Black,173800
201906100015-1,2019-06-10,C-001608,CANB13,1,349800,2019-06-21,,配達済み,左近 弘明,1980-05-02,男,北海道,個人,Caps-X10,caps,ノートPC,Black,349800
201906100017-1,2019-06-10,C-001829,CANB7,0,0,2019-06-18,,配達済み,高木 絵理奈,1999-05-18,女,新潟県,個人,Caps-X5,caps,ノートPC,Black,229900
201906100018-1,2019-06-10,C-002527,PUNB3,3,296220,2019-06-16,,配達済み,本田 健,1971-12-08,男,東京都,法人,Puter-K2,puter,ノートPC,Black,98740
201906100019-1,2019-06-10,C-002649,IMU,1,1230,2019-06-17,,配達済み,伊東 祐三,1972-11-27,男,神奈川県,法人,USBマウス,マウス,周辺機器,,1230
201906100022-1,2019-06-10,C-003720,TADB5,2,248684,2019-06-18,,配達済み,甲斐 健太朗,1978-09-22,男,東京都,法人,Tablet-E3,Tab,タブレット,Black,124342
201906100023-1,2019-06-10,C-003741,VENB9,4,1479200,2019-06-19,,配達済み,矢部 繁,1992-04-28,男,東京都,法人,Verge-U9,verge,ノートPC,Black,369800
201906110000-1,2019-06-11,C-000317,VEDB17,2,2199600,2019-06-18,,配達済み,水口 健吾,1974-01-01,男,沖縄県,法人,Verge-T9H4,verge,デスクトップ,Black,1099800
